A02BD08,,"Bismutsubcitrat, Tetracyclin und Metronidazol"
A02BX12,,Bismutsubnitrat
A02BX62,,"Bismutsubnitrat, Kombinationen exkl. Psycholeptika"
A02BX22,,Bismutsubsalicylat
C07AB07,,Bisoprolol
C07AB57,,"Bisoprolol, Kombinationen"
C07FB07,,Bisoprolol und andere Antihypertonika
C07BB07,,Bisoprolol und Thiazide
A06AB09,,Bisoxatin
A06AB59,,"Bisoxatin, Kombinationen"
D10AB01,,Bithionol
P02BX01,,Bithionol
R03AC17,,Bitolterol
D11AX31,,Bittersüssstängel
D05AA01,,Bituminosulfonate
D08AX10,,Bituminosulfonate
D10AX12,,Bituminosulfonate
D11AB12,,Bituminosulfonate
D11AC11,,Bituminosulfonate
G01AX17,,Bituminosulfonate
M02AX19,,Bituminosulfonate
C05AX13,,"Bituminosulfonate, inkl. Kombinationen"
D05AA51,,"Bituminosulfonate, Kombinationen"
D10AX62,,"Bituminosulfonate, Kombinationen"
D11AB62,,"Bituminosulfonate, Kombinationen"
D11AC61,,"Bituminosulfonate, Kombinationen"
G01AX67,,"Bituminosulfonate, Kombinationen"
M02AX69,,"Bituminosulfonate, Kombinationen"
B01AE06,,Bivalirudin
N02BP01,,Blauer Eisenhut
L01DC01,,Bleomycin
B05XX03,,"Blut und Organextrakte vom Kalb, inkl. Kombinationen"
V01AA10,,Blüten
B02BC51,,"Blutgerinnungsfaktoren, Kombinationen"
B05AX03,,Blutplasma
B05AX43,,Blutplasma ohne Pharmazentralnummer
V04BA03,,Blut-Testzone
V04CX17,,Blut-Testzone (Stuhl)
J05AE12,,Boceprevir
A03PP03,,Boldoblätter
C07AA17,,Bopindolol
C07CA17,,Bopindolol und andere Diuretika
N04AA11,,Bornaprin
M02AC56,,"Bornylsalicylat, Kombinationen"
S02AA03,,Borsäure
L01XX32,,Bortezomib
C02KX01,,Bosentan
L01XE14,,Bosutinib
M03AX21,,Botulinumtoxin Typ A
M03AX22,,Botulinumtoxin Typ B
J06AA04,,Botulismus-Antitoxin
M09AP04,,Brennnesselblätter
G04BP08,,Brennnesselkraut und -blätter
G04CP02,,Brennnesselwurzel
G04CP52,,"Brennnesselwurzel, Kombinationen"
L01XC12,,Brentuximab vedotin
C01BD02,,Bretyliumtosilat
L04AC09,,Briakinumab
S01EA05,,Brimonidin
B01AD06,,Brinase
S01EC04,,Brinzolamid
J05AB15,,Brivudin
J01EA02,,Brodimoprim
N05CA26,,Bromallylmethylbutylbarbitursäure
N05BA08,,Bromazepam
R06AA01,,Bromazin
D01AE01,,Bromchlorsalicylanilid
D01AE51,,"Bromchlorsalicylanilid, Kombinationen"
B06AA11,,Bromelaine
M02AX76,,"Bromelaine, Kombinationen"
S01BC11,,Bromfenac
R05CB02,,Bromhexin
R05CB52,,"Bromhexin, Kombinationen"
N05CM11,,Bromide
N05CM03,,Bromisoval
N05CX09,,"Bromisoval, Kombinationen"
G02CB01,,Bromocriptin
N04BC01,,Bromocriptin
A03FA04,,Bromoprid
A03FA54,,"Bromoprid, Kombinationen"
N05AD06,,Bromperidol
R06AB01,,Brompheniramin
R06AB51,,"Brompheniramin, Kombinationen"
D01AE26,,Bromsalicylisopropylamid
V04CE02,,Bromsulfalein
N05CD09,,Brotizolam
A07AX01,,Broxychinolin
G01AC06,,Broxychinolin
P01AA01,,Broxychinolin
A07AX51,,"Broxychinolin, Kombinationen"
J07AD01,,Brucella-Antigen
N02BE04,,Bucetin
N02BE54,,"Bucetin, Kombinationen exkl. Psycholeptika"
N02BE74,,"Bucetin, Kombinationen mit Psycholeptika"
M01CC02,,Bucillamin
C01CE04,,Bucladesin
R06AE01,,Buclizin
R06AE51,,"Buclizin, Kombinationen"
D01AE75,,"Buclosamid, Kombinationen"
A07EA06,,Budesonid
D07AC09,,Budesonid
R01AD05,,Budesonid
R03BA02,,Budesonid
N04BX03,,Budipin
D04AX03,,Bufexamac
M01AB17,,Bufexamac
M02AA09,,Bufexamac
C04AX20,,Buflomedil
A10BA03,,Buformin
R03DA10,,Bufyllin
M01AB07,,Bumadizon
C03CA02,,Bumetanid
C03CB02,,Bumetanid und Kalium
C03EB02,,Bumetanid und Kalium sparende Mittel
C01BD03,,Bunaftin
C02CA07,,Bunazosin
C07AA31,,Bunitrolol
C04AA02,,Buphenin
G02CA02,,Buphenin
C04AA52,,"Buphenin, Kombinationen"
R01BA54,,"Buphenin, Kombinationen"
N01BB01,,Bupivacain
N01BB51,,"Bupivacain, Kombinationen"
C07AA19,,Bupranolol
S01ED08,,Bupranolol
C07FA19,,Bupranolol und andere Antihypertonika
C07GA19,,Bupranolol und andere Mittel
C07EA19,,Bupranolol und Vasodilatatoren
N02AE01,,Buprenorphin
N07BC01,,Buprenorphin
N07BC51,,"Buprenorphin, Kombinationen"
V04CN13,,Buprenorphin-Testzone
N06AX12,,Bupropion
N07BA02,,Bupropion
H01CA06,,Buserelin
L02AE01,,Buserelin
N05BE01,,Buspiron
L01AB01,,Busulfan
C04AX23,,Butalamin
R05DB13,,Butamirat
N01BB05,,Butanilicain
N05AB09,,Butaperazin
D01AE23,,Butenafin
R05DB30,,Butetamat
R05DB80,,"Butetamat, Kombinationen"
A03ED04,,Butinolin in Kombination mit anderen Mitteln
C03EA14,,Butizid und Kalium sparende Mittel
N05CA03,,Butobarbital
G01AF15,,Butoconazol
N02AF01,,Butorphanol
C05AD62,,"Butoxycain, Kombinationen"
N06AA15,,Butriptylin
A03BB01,,Butylscopolamin
A03EA02,,"Butylscopolamin, Kombinationen"
A03DB04,,Butylscopolamin und Analgetika
A03CB38,,Butylscopolamin und Psycholeptika
C,,
L01CD04,,Cabazitaxel
G02CB03,,Cabergolin
N04BC06,,Cabergolin
D03AX01,,Cadexomer-Iod
D11AC02,,Cadmium-haltige Verbindungen
D11AC52,,"Cadmium-haltige Verbindungen, Kombinationen"
C02DB04,,Cadralazin
R01BX02,,Cafaminol
C01CA21,,Cafedrin
A11CC06,,Calcifediol
D05AX02,,Calcipotriol
D05AX52,,"Calcipotriol, Kombinationen"
H05BA01,,"Calcitonin (Lachs, synthetisch)"
H05BA03,,"Calcitonin (Mensch, synthetisch)"
H05BA02,,"Calcitonin (Schwein, natürlich)"
A11CC04,,Calcitriol
D05AX03,,Calcitriol
N07BB02,,Calcium carbimid
A12AA20,,Calcium (verschiedene Salze in Kombination)
V03AE04,,Calciumacetat und Magnesiumcarbonat
A12AA12,,"Calciumacetat, wasserfrei"
V03AE07,,"Calciumacetat, wasserfrei"
B02BC08,,Calciumalginat
J04AA03,,Calciumaminosalicylat
A02AC01,,Calciumcarbonat
A12AA04,,Calciumcarbonat
V03AE08,,Calciumcarbonat
A12AX01,,Calciumcarbonat und Colecalciferol
A12AX51,,"Calciumcarbonat und Colecalciferol, Kombinationen mit anderen Mitteln"
A12AA07,,Calciumchlorid
B05XA07,,Calciumchlorid
G04BA03,,Calciumchlorid
A12AA34,,Calciumcitrat
A12AA09,,Calciumcitratlysin-Komplex
A12AA32,,Calciumdiaspartat
C05BX01,,Calciumdobesilat
S01XA24,,Calciumdobesilat
C05BX51,,"Calciumdobesilat, Kombinationen"
B03BB02,,Calciumfolinat
V03AF03,,Calciumfolinat
A12AA02,,Calciumglubionat
A12AA10,,Calciumglucoheptonat
A12AA03,,Calciumgluconat
D11AX03,,Calciumgluconat
A12AA08,,Calciumglycerylphosphat
A07XA03,,Calcium-haltige Verbindungen
R01AX01,,Calciumhexaminthiocyanat
V08AC10,,Calciumiopodat
V03AE11,,Calciumketoglutarat
A12AA05,,Calciumlactat
A12AA06,,Calciumlactogluconat
A12AA30,,Calciumlaevulat
V03AF04,,Calciumlevofolinat
A12AA33,,Calciumorotat
A12AA11,,Calciumpangamat
A11HA31,,Calciumpantothenat
D03AX04,,Calciumpantothenat
A12AA01,,Calciumphosphat
A12AX02,,Calciumsalze und Ergocalciferol
A02AC02,,Calciumsilikat
A12AA31,,Calciumthiosulfat
D03AH01,,Calendula
S01XH02,,Calendula officinalis
N05BA15,,Camazepam
B02AB04,,Camostat
C01EB02,,Campher
D04AX05,,Campher
M02AX04,,Campher
C01EX52,,"Campher, Kombinationen"
D04AX55,,"Campher, Kombinationen"
M02AX54,,"Campher, Kombinationen"
M02BA55,,"Campher, Kombinationen"
A03AA03,,Camylofin
A03DA05,,Camylofin und Analgetika
L04AC08,,Canakinumab
C09CA06,,Candesartan
C09DA06,,Candesartan und Diuretika
G01AA04,,Candicidin
C03DA03,,Canrenon
L01BC06,,Capecitabin
J04AB30,,Capreomycin
M02AB01,,Capsaicin
N01BX04,,Capsaicin
M02AB51,,"Capsaicin, Kombinationen"
M02AP07,,Capsicumfrüchte
M02AP57,,"Capsicumfrüchte, Kombinationen"
N05BB02,,Captodiam
C09AA01,,Captopril
C09BA01,,Captopril und Diuretika
C07AA30,,Carazolol
N07AB01,,Carbachol
S01EB02,,Carbachol
N03AF01,,Carbamazepin
D02AE02,,Carbamidperoxid
M01AB19,,Carbamoylphenoxyessigsäure
M01AB69,,"Carbamoylphenoxyessigsäure, Kombinationen"
B01AC08,,Carbasalat calcium
N02BA15,,Carbasalat calcium
N02BA65,,"Carbasalat calcium, Kombinationen exkl. Psycholeptika"
B02BX02,,Carbazochrom
J01CA03,,Carbenicillin
A01AD20,,Carbenoxolon
A02BX01,,Carbenoxolon
A02BX51,,"Carbenoxolon, Kombinationen exkl. Psycholeptika"
A02BX71,,"Carbenoxolon, Kombinationen mit Psycholeptika"
H01BB03,,Carbetocin
H03BB01,,Carbimazol
R06AA08,,Carbinoxamin
R05CB03,,Carbocistein
C01DX05,,Carbocromen
C01DX55,,"Carbocromen, Kombinationen"
S01XC07,,Carbomer
S01XC57,,"Carbomer, Kombinationen"
L01XA02,,Carboplatin
G02AD04,,Carboprost
L01AC03,,Carboquon
N05CM04,,Carbromal
N05CX08,,"Carbromal, Kombinationen"
A10BB06,,Carbutamid
R03AC10,,Carbuterol
R03CC10,,Carbuterol
D04AH01,,Cardiospermum
M02AH01,,Cardiospermum
G01AA08,,Carfecillin
A16AA05,,Carglumsäure
J01CA05,,Carindacillin
N03AX19,,Carisbamat
M03BA02,,Carisoprodol
M03BA52,,"Carisoprodol, Kombinationen exkl. Psycholeptika"
M03BA72,,"Carisoprodol, Kombinationen mit Psycholeptika"
S01XC08,,Carmellose
S01XC58,,"Carmellose, Kombinationen"
L01BC04,,Carmofur
L01AD01,,Carmustin
A03AX11,,Caroverin
M01AE20,,Carprofen
C07AA15,,Carteolol
S01ED05,,Carteolol
S01ED55,,"Carteolol, Kombinationen"
A03AH01,,Carum Carvi
J01DF02,,Carumonam
C07AG02,,Carvedilol
C07BG02,,Carvedilol und Thiazide
A06AB07,,Cascara
A06AB57,,"Cascara, Kombinationen"
R05CA13,,Caseinhydrolysat
A04AD13,,Casopitant
J02AX04,,Caspofungin
D03BA55,,"Catalase, Kombinationen"
A08AA07,,Cathin
A08AA57,,"Cathin, Kombinationen"
N03AA05,,Cathin-Phenobarbital
B02BD11,,Catridecacog
L01XC09,,Catumaxomab
J01DB10,,Cefacetril
J01DC04,,Cefaclor
R05GB06,,"Cefaclor, Kombinationen"
J01DB05,,Cefadroxil
J01DB01,,Cefalexin
J01DB02,,Cefaloridin
J01DB03,,Cefalotin
J01DC03,,Cefamandol
J01DB08,,Cefapirin
J01DB07,,Cefatrizin
J01DB06,,Cefazedon
J01DB04,,Cefazolin
J01DC13,,Cefbuperazon
J01DD17,,Cefcapen
J01DD15,,Cefdinir
J01DD16,,Cefditoren
J01DE01,,Cefepim
J01DD10,,Cefetamet
J01DD08,,Cefixim
J01DD05,,Cefmenoxim
J01DC09,,Cefmetazol
J01DC12,,Cefminox
J01DD09,,Cefodizim
J01DC06,,Cefonicid
J01DD12,,Cefoperazon
J01DD62,,"Cefoperazon, Kombinationen"
J01DC11,,Ceforanid
J01DD01,,Cefotaxim
J01DC05,,Cefotetan
J01DC07,,Cefotiam
J01DC01,,Cefoxitin
J01DE03,,Cefozopran
J01DD11,,Cefpiramid
J01DE02,,Cefpirom
J01DD13,,Cefpodoxim
J01DC10,,Cefprozil
J01DB09,,Cefradin
J01DB11,,Cefroxadin
J01DD03,,Cefsulodin
J01DI02,,Ceftarolin fosamil
J01DD02,,Ceftazidim
J01DB12,,Ceftezol
J01DD14,,Ceftibuten
J01DD07,,Ceftizoxim
J01DI01,,Ceftobiprol medocaril
J01DD04,,Ceftriaxon
J01DD54,,"Ceftriaxon, Kombinationen"
J01DC02,,Cefuroxim
S01AA27,,Cefuroxim
J01RA03,,"Cefuroxim, Kombination mit anderen Antibiotika"
L01XX33,,Celecoxib
M01AH01,,Celecoxib
C07AB08,,Celiprolol
C07CB08,,Celiprolol und andere Diuretika
D11AX28,,Cellulose
A07XP01,,Ceratonia
A04AD02,,Ceriumoxalat
C10AA06,,Cerivastatin
L04AB05,,Certolizumab pegol
B01AB13,,Certoparin
B01AB63,,"Certoparin, Kombinationen"
V04CC04,,Ceruletid
C04AX26,,Cetiedil
R06AE07,,Cetirizin
R06AE57,,"Cetirizin, Kombinationen"
D08AJ04,,Cetrimid
D11AC01,,Cetrimid
D08AJ02,,Cetrimonium
R02AA17,,Cetrimonium
H01CC02,,Cetrorelix
L01XC06,,Cetuximab
B05CA01,,Cetylpyridinium
D08AJ03,,Cetylpyridinium
D09AA07,,Cetylpyridinium
R02AA06,,Cetylpyridinium
D08AJ53,,"Cetylpyridinium, Kombinationen"
R02AA56,,"Cetylpyridinium, Kombinationen"
N07AX03,,Cevimelin
A05AA01,,Chenodeoxycholsäure
C01BA01,,Chinidin
C01BA51,,"Chinidin, Kombinationen exkl. Psycholeptika"
C01BA71,,"Chinidin, Kombinationen mit Psycholeptika"
C05AF01,,Chinin
M09AA02,,Chinin
P01BC01,,Chinin
C05AF51,,"Chinin, Kombinationen"
M09AA52,,"Chinin, Kombinationen exkl. Psycholeptika"
M09AA72,,"Chinin, Kombinationen mit Psycholeptika"
P01AX01,,Chiniofon
D04AB05,,Chinisocain
V04CX14,,Chlamydien-Testzone
N05CC01,,Chloralhydrat
N05CX11,,"Chloralhydrat, Kombinationen"
N05CC02,,Chloralodol
L01AA02,,Chlorambucil
D06AX02,,Chloramphenicol
D10AF03,,Chloramphenicol
G01AA05,,Chloramphenicol
J01BA01,,Chloramphenicol
S01AA01,,Chloramphenicol
S02AA01,,Chloramphenicol
S03AA08,,Chloramphenicol
D06AX52,,"Chloramphenicol, Kombinationen"
J01BA51,,"Chloramphenicol, Kombinationen"
A03AX03,,Chlorbenzoxamin
A04AD04,,Chlorbutanol
A04AD54,,"Chlorbutanol, Kombinationen"
R06AE04,,Chlorcyclizin
A14AA10,,Chlordehydromethyltestosteron
N05BA02,,Chlordiazepoxid
D11AF07,,Chloressigsäure
A01AB03,,Chlorhexidin
B05CA02,,Chlorhexidin
D08AC02,,Chlorhexidin
D09AA12,,Chlorhexidin
G04BX19,,Chlorhexidin
R02AA05,,Chlorhexidin
S01AX09,,Chlorhexidin
S02AA09,,Chlorhexidin
S03AA04,,Chlorhexidin
A01AB53,,"Chlorhexidin, Kombinationen"
D08AC52,,"Chlorhexidin, Kombinationen"
R02AA55,,"Chlorhexidin, Kombinationen"
G03DB06,,Chlormadinon
G03FA20,,Chlormadinon und Estrogen
G03FB03,,Chlormadinon und Estrogen
G03AA15,,Chlormadinon und Ethinylestradiol
G03AB07,,Chlormadinon und Ethinylestradiol
L01AA05,,Chlormethin
M03BB02,,Chlormezanon
M03BB52,,"Chlormezanon, Kombinationen exkl. Psycholeptika"
M03BB72,,"Chlormezanon, Kombinationen mit Psycholeptika"
D01AC04,,Chlormidazol
D08AE57,,"Chlorocresol, Kombinationen"
N01AB02,,Chloroform
N01BA04,,Chloroprocain
D04AA09,,Chloropyramin
R06AC03,,Chloropyramin
R06AC53,,"Chloropyramin, Kombinationen"
P01BA01,,Chloroquin
C03AA04,,Chlorothiazid
C03AH01,,"Chlorothiazid, Kombinationen"
C03AB04,,Chlorothiazid und Kalium
G03CA06,,Chlorotrianisen
L02AA05,,Chlorotrianisen
D08AE05,,Chloroxylenol
R06AB04,,Chlorphenamin
R06AB54,,"Chlorphenamin, Kombinationen"
D01AE07,,Chlorphenesin
G01AX21,,Chlorphenesin
A04AD08,,Chlorphenethazin
A01AB75,,"Chlorphenol, Kombinationen"
D04AA34,,Chlorphenoxamin
R06AA06,,Chlorphenoxamin
A04AB57,,"Chlorphenoxamin, Kombinationen"
R06AA56,,"Chlorphenoxamin, Kombinationen"
D01AE06,,2-(4-chlorphenoxy)-ethanol
S01CA09,,Chlorprednison und Antiinfektiva
N05AA07,,Chlorproethazin
N05AA01,,Chlorpromazin
A10BB02,,Chlorpropamid
N05AF03,,Chlorprothixen
D08AH02,,Chlorquinaldol
G01AC03,,Chlorquinaldol
P01AA04,,Chlorquinaldol
R02AA11,,Chlorquinaldol
C03BA04,,Chlortalidon
C03BB04,,Chlortalidon und Kalium
C03EA06,,Chlortalidon und Kalium sparende Mittel
A01AB21,,Chlortetracyclin
D06AA02,,Chlortetracyclin
J01AA03,,Chlortetracyclin
S01AA02,,Chlortetracyclin
M03BB03,,Chlorzoxazon
M03BB53,,"Chlorzoxazon, Kombinationen exkl. Psycholeptika"
M03BB73,,"Chlorzoxazon, Kombinationen mit Psycholeptika"
J07AE01,,"Cholera, inaktiviert, ganze Zelle"
J07AE51,,"Cholera, Kombinationen mit Typhus-Impfstoff, inaktiviert, ganze Zelle"
J07AE02,,"Cholera, lebend abgeschwächt"
V04CX08,,Cholesterin-Testzone
A05BA10,,Cholin
A05BA60,,"Cholin, Kombinationen"
N07AX02,,Cholinalfoscerat
V03AB29,,Cholinesterase
C10AB11,,Cholinfenofibrat
N02BA19,,Cholin-Magnesium-Tris-Salicylat
A01AD18,,Cholinsalicylat
N02BA03,,Cholinsalicylat
A03AX14,,Cholinsalze
M02AX27,,Cholinstearat
R03DA02,,Cholintheophyllinat
R03DA52,,"Cholintheophyllinat, Kombinationen"
R03DB02,,Cholintheophyllinat und Sympathomimetika
A05AA03,,Cholsäure
G04BX17,,Chondroitinsulfat
M01AX25,,Chondroitinsulfat
B01AX04,,Chondroitinsulfat B
B03AB07,,Chondroitinsulfat-Eisen(III)-Komplex
G03GA01,,Choriongonadotrophin
G03GA08,,Choriongonadotropin alfa
V09GX03,,[51Cr]Chromchromat-markierte Zellen
V09CX04,,[51Cr]Chromedetat
V10AX01,,[32P]Chrom(III)phosphat-Kolloid
M09AB01,,Chymopapain
B06AA04,,Chymotrypsin
M02AX28,,Chymotrypsin
S01KX01,,Chymotrypsin
A05BA18,,Cianidanol
C01BG07,,Cibenzolin
R01AD13,,Ciclesonid
R03BA08,,Ciclesonid
C03BX03,,Cicletanin
P02CA04,,Ciclobendazol
C04AC07,,Ciclonicat
A03EA01,,"Ciclonium, Kombinationen"
A03DA04,,Ciclonium und Analgetika
D01AE14,,Ciclopirox
G01AX12,,Ciclopirox
L04AD01,,Ciclosporin
S01XA18,,Ciclosporin
J05AB12,,Cidofovir
A03AE03,,Cilansetron
C09AA08,,Cilazapril
C09BA08,,Cilazapril und Diuretika
C08CA14,,Cilnidipin
B01AC23,,Cilostazol
A02BA01,,Cimetidin
A02BA51,,"Cimetidin, Kombinationen"
A03BB05,,Cimetropiumbromid
G02CH02,,Cimicifuga racemosa
G02CP03,,Cimicifugawurzelstock
G02CP53,,"Cimicifugawurzelstock, Kombinationen"
H05BX01,,Cinacalcet
C05AD04,,Cinchocain
D04AB02,,Cinchocain
N01BB06,,Cinchocain
S01HA06,,Cinchocain
S02DA04,,Cinchocain
C05AD54,,"Cinchocain, Kombinationen"
M04AC02,,Cinchophen
R04AX04,,Cineol
R05CA25,,Cineol
C01DX14,,Cinepazet
C04AX27,,Cinepazid
R01BH09,,Cinnabaris
R05XH04,,Cinnabaris
N06DX12,,Cinnarizin
N07CA02,,Cinnarizin
N07CA52,,"Cinnarizin, Kombinationen"
N05CD13,,Cinolazepam
J01MB06,,Cinoxacin
C10AB08,,Ciprofibrat
J01MA02,,Ciprofloxacin
S01AE03,,Ciprofloxacin
S02AA15,,Ciprofloxacin
S03AA07,,Ciprofloxacin
A03FA02,,Cisaprid
M03AC11,,Cisatracurium
L01XA01,,Cisplatin
N06AB04,,Citalopram
N06BX06,,Citicolin
A05BA04,,Citiolon
V04CO04,,CK-MB-Testzone
L01BB04,,Cladribin
J01FA09,,Clarithromycin
A03FA06,,Cleboprid
P01AC02,,Clefamid
D04AA14,,Clemastin
R06AA04,,Clemastin
R06AA54,,"Clemastin, Kombinationen"
J01CE11,,Clemizol-Penicillin
R03AC14,,Clenbuterol
R03CC13,,Clenbuterol
R03CC63,,"Clenbuterol, Kombinationen"
C08CA16,,Clevidipin
J05AF12,,Clevudin
A03CA02,,Clidinium und Psycholeptika
D10AF01,,Clindamycin
G01AA10,,Clindamycin
J01FF01,,Clindamycin
D10AF51,,"Clindamycin, Kombinationen"
D08AH30,,Clioquinol
D09AA10,,Clioquinol
G01AC02,,Clioquinol
P01AA02,,Clioquinol
S02AA05,,Clioquinol
P01AA52,,"Clioquinol, Kombinationen"
N05BA09,,Clobazam
A08AA08,,Clobenzorex
D07AD01,,Clobetasol
D07CD01,,Clobetasol und Antibiotika
D07AB01,,Clobetason
S01BA09,,Clobetason
S01CA11,,Clobetason und Antiinfektiva
R05DB03,,Clobutinol
R05DB53,,"Clobutinol, Kombinationen"
D07AB21,,Clocortolon
D07XB10,,Clocortolon
D10AA07,,Clocortolon
C05AA65,,"Clocortolon, Kombinationen"
G01AX01,,Clodantoin
M05BA02,,Clodronsäure
L01BB06,,Clofarabin
J04BA01,,Clofazimin
R05DB10,,Clofedanol
C03BA07,,Clofenamid
C03BB07,,Clofenamid und Kalium
P03AB01,,Clofenotan
P03AB51,,"Clofenotan, Kombinationen"
M01AA05,,Clofezon
M02AA03,,Clofezon
C10AB01,,Clofibrat
C10BB02,,"Clofibrat in Kombination mit anderen Mitteln, die den Lipidstoffwechsel beeinflussen"
C10BB01,,Clofibrat und Nicotinsäure
C10AB10,,Clofibrid
J01XX03,,Clofoctol
N05CM02,,Clomethiazol
N05CX04,,"Clomethiazol, Kombinationen"
J01CE07,,Clometocillin
G03GB02,,Clomifen
N06AA04,,Clomipramin
J01AA11,,Clomocyclin
N03AE01,,Clonazepam
C02AC01,,Clonidin
N02CX02,,Clonidin
N07BB06,,Clonidin
S01EA04,,Clonidin
C02LC01,,Clonidin und Diuretika
C02LC51,,"Clonidin und Diuretika, Kombinationen mit anderen Mitteln"
C03BA03,,Clopamid
C03BB03,,Clopamid und Kalium
N05AF02,,Clopenthixol
R05DB21,,Cloperastin
B01AC04,,Clopidogrel
B01AC34,,"Clopidogrel, Kombinationen"
H02AB14,,Cloprednol
C07AA27,,Cloranolol
C03BA12,,Clorexolon
C03BA82,,"Clorexolon, Kombinationen mit Psycholeptika"
B01AC02,,Cloricromen
C01DX15,,Cloridarol
B01AA09,,Clorindion
A14AA11,,Clostebol
N05AH06,,Clotiapin
N05BA21,,Clotiazepam
A01AB18,,Clotrimazol
D01AC01,,Clotrimazol
G01AF02,,Clotrimazol
D01AC51,,"Clotrimazol, Kombinationen"
J01CF02,,Cloxacillin
N05BA22,,Cloxazolam
D08AH10,,Cloxiquin
D08AH60,,"Cloxiquin, Kombinationen"
N05AH02,,Clozapin
V09XX01,,[57Co]Cobaltcyanocobalamin
V09XX02,,[58Co]Cobaltcyanocobalamin
B03BA04,,Cobamamid
V03AX03,,Cobicistat
N01BC01,,Cocain
R02AD03,,Cocain
S01HA01,,Cocain
S02DA02,,Cocain
R05DA04,,Codein
N02AA66,,Codein in Kombination mit Acetylsalicylsäure
N02AA65,,Codein in Kombination mit Diclofenac
N02AA69,,Codein in Kombination mit Paracetamol
N02AA64,,Codein in Kombination mit Propyphenazon
N02CX58,,"Codein, Kombinationen"
R05DA54,,"Codein, Kombinationen"
N02AA59,,"Codein, Kombinationen exkl. Psycholeptika"
N02AA79,,"Codein, Kombinationen mit Psycholeptika"
N06BC01,,Coffein
R03DA63,,"Coffein, Kombinationen exkl. Psycholeptika"
V04CG30,,Coffein und Natriumbenzoat
R03DB13,,Coffein und Sympathomimetika
M04AC01,,Colchicin
M04AH01,,Colchicum
A11CC05,,Colecalciferol
A11CC80,,"Colecalciferol, Kombinationen mit Natriumfluorid"
C10AC04,,Colesevelam
V03AE06,,Colestilan
C10AC02,,Colestipol
C10AC01,,Colestyramin
C10AC03,,Colextran
R07AA01,,Colfoscerilpalmitat
A07AA10,,Colistin
J01XB01,,Colistin
B06AC04,,Conestat alfa
C03XA02,,Conivaptan
A10XP02,,Copalchirindenextrakt
G03GA09,,Corifollitropin alfa
V04CD04,,Corticoliberin
H01AA01,,Corticotropin
H02AB10,,Cortison
S01BA03,,Cortison
H02AB17,,Cortivazol
C01EH01,,Crataegus
C01EB05,,Creatinolfosfat
D03AX09,,Crilanomer
L01XE16,,Crizotinib
D01AC19,,Croconazol
A07EB01,,Cromoglicinsäure
D11AH03,,Cromoglicinsäure
R01AC01,,Cromoglicinsäure
R03BC01,,Cromoglicinsäure
S01GX01,,Cromoglicinsäure
R01AC51,,"Cromoglicinsäure, Kombinationen"
S01GX51,,"Cromoglicinsäure, Kombinationen"
A07BC03,,Crospovidon
D04AX02,,Crotamiton
N05CA23,,Crotylbarbital
V04BA13,,CTX-Testzone
C05BZ07,,Cumarin
R05CH01,,Cuprum aceticum
A05AP07,,Curcumawurzelstock
N05AA06,,Cyamemazin
V03AK01,,Cyanacrylsäurealkylester
B03BA01,,Cyanocobalamin
S01XA41,,Cyanocobalamin
A05BA63,,"Cyanocobalamin, Kombinationen"
B03BA51,,"Cyanocobalamin, Kombinationen"
B03BA02,,Cyanocobalamin-Tannin-Komplex
C04AX01,,Cyclandelat
N06DX14,,Cyclandelat
R06AE03,,Cyclizin
R06AE53,,"Cyclizin, Kombinationen"
N05CA10,,Cyclobarbital
M03BX08,,Cyclobenzaprin
A05AX03,,Cyclobutyrol
S01FB07,,Cyclodrin
G03GB01,,Cyclofenil
P01BB02,,Cycloguanilembonat
R01AA02,,Cyclopentamin
C03AA07,,Cyclopenthiazid
C03AB07,,Cyclopenthiazid und Kalium
C03EA07,,Cyclopenthiazid und Kalium sparende Mittel
S01FA04,,Cyclopentolat
L01AA01,,Cyclophosphamid
J04AB01,,Cycloserin
C03AA09,,Cyclothiazid
C03AB09,,Cyclothiazid und Kalium
P03BA01,,Cyfluthrin
C01AC03,,Cymarin
P03BA02,,Cypermethrin
A15AA01,,Cyproheptadin
R06AX02,,Cyproheptadin
A15AA51,,"Cyproheptadin, Kombinationen"
G03HA01,,Cyproteron
G03HB01,,Cyproteron und Estrogen
L01BC01,,Cytarabin
S01XA40,,Cytidin
N07BA04,,Cytisin
J06BB09,,Cytomegalievirus-Immunglobulin
B06AC01,,"C1-Inhibitor, aus Plasma gewonnen"
D,,
B01AE07,,Dabigatran etexilat
L01AX04,,Dacarbazin
L04AC01,,Daclizumab
L01DA01,,Dactinomycin
J01XA04,,Dalbavancin
B01AB04,,Dalteparin
B01AB09,,Danaparoid
G03XA01,,Danazol
M03CA01,,Dantrolen
A06AB03,,Dantron
A06AG03,,"Dantron, inkl. Kombinationen"
A06AB53,,"Dantron, Kombinationen"
A10BX09,,Dapagliflozin
S01EX02,,Dapiprazol
G04BX14,,Dapoxetin
D10AX05,,Dapson
J04BA02,,Dapson
J01XX09,,Daptomycin
B03XA02,,Darbepoetin alfa
G04BD10,,Darifenacin
J05AE10,,Darunavir
L01XE06,,Dasatinib
L01DB02,,Daunorubicin
N06BX04,,Deanol
N06BX54,,"Deanol, Kombinationen"
C02CC04,,Debrisoquin
P03BA03,,Decamethrin
L01BC08,,Decitabin
V03AC03,,Deferasirox
V03AC02,,Deferipron
